0,"3395039","3395039","ARHGEF16","121","0.8707"
0,"3397188","3397188","ARHGEF16","95","1.0"
0,"3496479","3496479","MEGF6","0.025","0.852835"
0,"3669205","3669205","CCDC27","0.001","0.387181"
0,"3677933","3677933","CCDC27","0.002","0.476038"
0,"3679775","3679775","CCDC27","1.028","0.148562"
0,"3774130","3774130","DFFB",,"0.3336"
0,"3774138","3774138","DFFB",,"0.369"
0,"3786245","3786245","DFFB","33","0.1384"
0,"5926507","5926507","NPHP4","39","0.4929"
0,"5937327","5937327","NPHP4","43","0.1877"
0,"5965381","5965381","NPHP4","17","0.1717"
0,"6305292","6305292","HES3","0.892","0.557907"
0,"6313938","6313938","GPR153","10.95","0.699081"
0,"6524688","6524688","TNFRSF25",,"0.0102"
0,"6529627","6529627","PLEKHG5",,"0.847"
0,"6545390","6545390","PLEKHG5","8.222","0.292133"
0,"6614391","6614391","NOL9","0.028","0.95627"
0,"6614415","6614415","NOL9","5.911","0.979832"
0,"6614535","6614535","NOL9","25.8","0.722244"
0,"6631106","6631106","TAS1R1","35","0.0158"
0,"6638843","6638845","TAS1R1","5","0.0011"
0,"6649228","6649228","ZBTB48","60","0.0002"
0,"6845578","6845580","CAMTA1","5","0.0"
0,"7797503","7797503","CAMTA1","33","0.1232"
0,"7870048","7870048","PER3",,"0.9634"
0,"7870620","7870620","PER3",,"0.0"
0,"7880683","7880683","PER3",,"0.0905"
0,"7887248","7887248","PER3",,"0.5262"
0,"7887493","7887493","PER3",,"0.9724"
0,"7887605","7887605","PER3",,"0.0114"
0,"7889973","7890026","PER3",,"0.0161"
0,"7890117","7890117","PER3",,"0.1146"
0,"7897133","7897133","PER3","28","0.1876"
0,"7909737","7909737","UTS2","27","0.0301"
0,"7913430","7913430","UTS2","13.85","0.478435"
0,"8418644","8418644","RERE","59","0.5744"
0,"8418650","8418650","RERE","59","0.5734"
0,"8421092","8421092","RERE","30","0.8678"
0,"8421203","8421203","RERE","0","0.9204"
0,"8425900","8425900","RERE","33","0.1913"
0,"9034815","9034815","CA6","6","0.4072"
0,"9098944","9098946","SLC2A5","2","0.0027"
0,"9129620","9129620","SLC2A5","41","0.0748"
0,"9784423","9784423","PIK3CD","31","0.0803"
0,"9804693","9804693","CLSTN1","36","0.0348"
0,"9811541","9811541","CLSTN1","13","0.0992"
0,"10511544","10511544","APITD1-CORT,"0","0.3283"
0,"10511589","10511589","APITD1-CORT,"0","0.774"
0,"10713765","10713765","CASZ1","46","0.558"
0,"11090916","11090916","MASP2","22.1","0.58127"
0,"11141187","11141187","EXOSC10","94","0.7617"
0,"11596455","11596455","PTCHD2","15.5","0.243411"
0,"11884555","11884555","CLCN6","0","1.0"
0,"12082926","12082926","MIIP","0.033","0.669329"
0,"12339619","12339619","VPS13D","36","0.238"
0,"12343326","12343326","VPS13D","42","0.0"
0,"12401868","12401868","VPS13D","93","0.8004"
0,"12726169","12726169","AADACL4","23.7","0.00179712"
0,"12854479","12854479","PRAMEF1","11.31","0.10024"
0,"12884981","12884981","PRAMEF11","0.003","0.0151757"
0,"12907212","12907212","HNRNPCL1,"26","0.3097"
0,"12907282","12907282","HNRNPCL1,"94","0.3966"
0,"12907284","12907284","HNRNPCL1,"99","0.4688"
0,"12907285","12907285","HNRNPCL1,"99","0.3965"
0,"12907316","12907316","HNRNPCL1,"96","0.3858"
0,"12907350","12907350","HNRNPCL1,"82","0.3348"
0,"12907351","12907351","HNRNPCL1,"80","0.3415"
0,"12907370","12907370","HNRNPCL1,"82","0.399"
0,"12907379","12907379","HNRNPCL1,"72","0.1658"
0,"12907380","12907380","HNRNPCL1,"72","0.0846"
0,"12907385","12907385","HNRNPCL1,"74","0.1992"
0,"12907400","12907400","HNRNPCL1,"81","0.0728"
0,"12907408","12907408","HNRNPCL1,"79","0.1284"
0,"12907438","12907438","HNRNPCL1,"69","0.0018"
0,"12907446","12907446","HNRNPCL1,"65","0.0013"
0,"12907450","12907450","HNRNPCL1,"57","0.0013"
0,"12907457","12907457","HNRNPCL1,"60","0.0035"
0,"12907458","12907458","HNRNPCL1,"60","0.0007"
0,"12907465","12907465","HNRNPCL1,"62","0.0015"
0,"12907469","12907469","HNRNPCL1,"60","0.001"
0,"12907483","12907483","HNRNPCL1,"49","0.0013"
0,"12907495","12907495","HNRNPCL1,"46","0.0022"
0,"12907498","12907498","HNRNPCL1,"46","0.0023"
0,"12907507","12907507","HNRNPCL1,"56","0.0243"
0,"12907508","12907508","HNRNPCL1,"54","0.0243"
0,"12907513","12907513","HNRNPCL1,"60","0.0023"
0,"12907518","12907518","HNRNPCL1,"63","0.0024"
0,"12907519","12907519","HNRNPCL1,"63","0.0024"
0,"12907777","12907777","HNRNPCL1,"101","0.425"
0,"12907781","12907781","HNRNPCL1,"89","0.4001"
0,"12907798","12907798","HNRNPCL1,"90","0.4994"
0,"12907802","12907802","HNRNPCL1,"96","0.5012"
0,"12907803","12907803","HNRNPCL1,"92","0.5015"
0,"12907837","12907837","HNRNPCL1,"97","0.5147"
0,"12907885","12907885","HNRNPCL1,"230","0.4819"
0,"12921332","12921332","PRAMEF2","0.005","0.409944"
0,"12921539","12921539","PRAMEF2","0.014","0.192891"
0,"12942222","12942222","PRAMEF4","8.707","0.0111821"
0,"13001414","13001414","PRAMEF27,"14","0.0334"
0,"13001418","13001418","PRAMEF27,"13","0.3103"
0,"13001428","13001428","PRAMEF27,"21","0.5491"
0,"13001445","13001445","PRAMEF27,"9","0.5399"
0,"13183249","13183249","HNRNPCL2","0.28","0.0119808"
0,"13695787","13695787","PRAMEF19","0.001","0.991214"
0,"13695974","13695974","PRAMEF19","0.001","0.99381"
0,"13802325","13802325","LRRC38","1.552","0.462061"
0,"13940864","13940864","PDPN",,"0.9929"
0,"14143003","14143003","PRDM2","3.917","0.821286"
0,"15541537","15541537","TMEM51",,"0.8753"
0,"15546077","15546077","TMEM51","42","0.18"
0,"15668276","15668276","FHAD1","8.031","0.345847"
0,"15708540","15708540","FHAD1","27","0.2721"
0,"15812432","15812432","CELA2B","0.762","0.993211"
0,"15832543","15832543","CASP9","22","0.651"
0,"15844615","15844615","CASP9","34","0.6511"
0,"15850603","15850603","CASP9","7","0.2648"
0,"15850613","15850613","CASP9","9","0.5137"
0,"15892415","15892415","DNAJC16","17","0.2544"
0,"15909744","15909744","AGMAT","12.17","0.272364"
0,"15909850","15909850","AGMAT","0.004","0.633187"
0,"16042766","16042766","PLEKHM2","11.89","0.323083"
0,"16096934","16096934","FBLIM1","0","0.7554"
0,"16271260","16271260","ZBTB17",,"0.1134"
0,"16342237","16342237","HSPB7","33","0.5752"
0,"16344360","16344360","HSPB7","14","0.5903"
0,"16344402","16344402","HSPB7","20","0.59"
0,"16344730","16344730","HSPB7","37","0.649"
0,"16354394","16354394","CLCNKA","3","0.0"
0,"16356501","16356501","CLCNKA","35","0.3629"
0,"16371067","16371067","CLCNKB","24.0","0.555511"
0,"16375063","16375063","CLCNKB","0.355","0.827276"
0,"16380196","16380196","CLCNKB","78","0.9802"
0,"16380243","16380243","CLCNKB","45","0.6569"
0,"16380252","16380252","CLCNKB","57","0.6427"
0,"16384999","16384999","FAM131C","0.002","0.376797"
0,"16386447","16386447","FAM131C","0.007","0.915935"
0,"16386495","16386495","FAM131C","24.4","0.396965"
0,"16389026","16389026","FAM131C","23.0","0.298323"
0,"16534255","16534255","ARHGEF19","13.98","0.266973"
0,"16534646","16534646","ARHGEF19","18.81","0.24401"
0,"16890671","16890671","NBPF1","0.006","0.546126"
0,"16893721","16893721","NBPF1","35","0.1504"
0,"16893736","16893736","NBPF1","4","0.0015"
0,"16893742","16893742","NBPF1","0","0.0008"
0,"16893813","16893813","NBPF1","48","0.0334"
0,"16893841","16893841","NBPF1","11","0.1015"
0,"16894472","16894472","NBPF1","2","0.0"
0,"16895634","16895634","NBPF1","69","0.6026"
0,"16901710","16901710","NBPF1","18","0.0798"
0,"16901714","16901714","NBPF1","43","0.5504"
0,"16912138","16912138","NBPF1","1","0.0103"
0,"16916466","16916466","NBPF1","3.42","0.193091"
0,"16916494","16916494","NBPF1","8.47","0.000599042"
0,"16918486","16918486","NBPF1","13.95","0.0129792"
0,"17301780","17301780","MFAP2","0","0.4797"
0,"17312743","17312743","ATP13A2","10.4","0.33127"
0,"17313343","17313343","ATP13A2","81","0.4935"
0,"17313654","17313654","ATP13A2","101","0.4831"
0,"17314942","17314942","ATP13A2","69","0.4779"
0,"17319011","17319011","ATP13A2","51","0.5433"
0,"17332025","17332025","ATP13A2","46","0.0127"
0,"17593232","17593232","PADI3","24.3","0.00159744"
0,"17914057","17914057","ARHGEF10L","60","0.075"
0,"17934319","17934319","ARHGEF10L","55","0.0562"
0,"17949562","17949562","ARHGEF10L",,"0.0096"
0,"17961345","17961345","ARHGEF10L",,"0.037"
0,"17981184","17981184","ARHGEF10L",,"0.1748"
0,"17982559","17982559","ARHGEF10L",,"0.1835"
0,"17991052","17991052","ARHGEF10L",,"1.0"
0,"18023365","18023365","ARHGEF10L",,"0.8169"
0,"18023509","18023509","ARHGEF10L",,"0.8351"
0,"18023690","18023690","ARHGEF10L",,"0.8355"
0,"18149510","18149510","ACTL8","0.004","0.305711"
0,"18807536","18807536","KLHDC7A","10.56","0.0944489"
0,"18807620","18807620","KLHDC7A","23.4","0.0944489"
0,"18807755","18807755","KLHDC7A","11.03","0.0944489"
0,"18807897","18807897","KLHDC7A","0.607","0.646965"
0,"18808056","18808056","KLHDC7A","0.693","0.0944489"
0,"19027239","19027239","PAX7","21","0.3237"
0,"19186129","19186129","TAS1R2","0.001","0.797923"
0,"19201956","19201956","ALDH4A1","0","0.7163"
0,"19202896","19202896","ALDH4A1","22","0.443"
0,"19202917","19202917","ALDH4A1","68","0.6789"
0,"19202926","19202926","ALDH4A1","67","0.6821"
0,"19203997","19203997","ALDH4A1","0","0.5004"
0,"19235138","19235138","IFFO2","22.4","0.0191693"
0,"19411129","19411129","UBR4","0","0.8122"
0,"19413261","19413261","UBR4","0","0.7618"
0,"19415304","19415304","UBR4","0","0.7607"
0,"19565344","19565344","EMC1","0","0.566"
0,"19596124","19596124","AKR7L","19.17","0.664936"
0,"19609254","19609254","AKR7A3","0.025","0.83147"
0,"19611241","19611241","AKR7A3","0.332","0.807708"
0,"19612477","19612477","AKR7A3","18.63","0.463259"
0,"19950062","19950062","MINOS1","24","0.2516"
0,"20097822","20097822","TMCO4","40","0.1724"
0,"20097941","20097941","TMCO4","74","0.3904"
0,"20141528","20141528","RNF186","15.54","0.288538"
0,"20233051","20233051","OTUD3","0.001","0.0321486"
0,"20233086","20233086","OTUD3","19.46","0.0503195"
0,"20304926","20304926","PLA2G2A","0","0.079"
0,"20442054","20442054","PLA2G2D","0.001","0.769369"
0,"20490518","20490518","PLA2G2C","0.055","0.659944"
0,"20501582","20501582","PLA2G2C","26.8","0.240216"
0,"20662938","20662938","VWA5B1","53","0.2072"
0,"20915701","20915701","CDA","15.63","0.192692"
0,"20992819","20992819","KIF17","0","0.5474"
0,"21024901","21024901","KIF17","54","0.6411"
0,"21044219","21044219","KIF17","51","0.8016"
0,"21167404","21167404","EIF4G3",,"0.9831"
0,"21795388","21795388","NBPF3","22","0.5603"
0,"21799354","21799354","NBPF3","26","0.0"
0,"21806619","21806619","NBPF3","0","0.0"
0,"21806621","21806621","NBPF3","0","0.0"
0,"21806624","21806624","NBPF3","0","0.0"
0,"21808159","21808159","NBPF3","14","0.5062"
0,"21808207","21808207","NBPF3","4","0.4705"
0,"21808223","21808223","NBPF3","2","0.4339"
0,"21809750","21809750","NBPF3","0","0.7381"
0,"21889635","21889635","ALPL","0","0.9735"
0,"21894735","21894735","ALPL","43","0.2584"
0,"21900171","21900171","ALPL","35","0.252"
0,"21932625","21932625","RAP1GAP","46","0.3124"
0,"21940555","21940555","RAP1GAP","37","0.4109"
0,"21943820","21943820","RAP1GAP","57","0.6595"
0,"22050649","22050649","USP48","6.852","0.688099"
0,"22141206","22141206","LDLRAD2","0.914","0.612819"
0,"22149935","22149935","HSPG2","79","0.8389"
0,"22154845","22154845","HSPG2","45","0.3143"
0,"22307538","22307538","CELA3B","15.87","0.893371"
0,"22310811","22310811","CELA3B","7.86","0.0301518"
0,"22313103","22313103","CELA3B","1.684","0.0135783"
0,"22333988","22333988","CELA3A","0.15","0.00259585"
0,"22336277","22336277","CELA3A","0.053","0.895767"
0,"22835677","22835677","ZBTB40","31","0.7065"
0,"22838561","22838563","ZBTB40","8","0.0015"
0,"22846709","22846709","ZBTB40","79","0.9955"
0,"22852715","22852715","ZBTB40","38","0.3677"
0,"22915753","22915753","EPHA8","2.654","0.481829"
0,"23208925","23208925","EPHB2","77","0.1273"
0,"23219493","23219493","EPHB2","0","0.9984"
0,"23418153","23418153","LUZP1","55","0.8809"
0,"23419261","23419261","LUZP1","38","0.8811"
0,"23419374","23419374","LUZP1","38","0.8811"
0,"23419383","23419383","LUZP1","38","0.8808"
0,"23419855","23419855","LUZP1","34","0.8809"
0,"23758268","23758268","ASAP3","3","0.0"
0,"23810658","23810658","ASAP3","52","0.8127"
0,"23847464","23847464","E2F2","23.8","0.355232"
0,"23885498","23885498","ID3","0.001","0.890375"
0,"24134721","24134721","HMGCL","35","0.9114"
0,"24194748","24194748","FUCA1","14.62","0.142971"
0,"24194773","24194773","FUCA1","25.7","0.142971"
0,"24413159","24413159","MYOM3","60","0.4358"
0,"24416059","24416059","MYOM3","70","0.9997"
0,"24416070","24416070","MYOM3","34","0.5127"
0,"24418768","24418768","MYOM3","22","0.4426"
0,"24419496","24419496","MYOM3","21","0.4853"
0,"24668667","24668667","GRHL3",,"0.1974"
0,"24669457","24669457","GRHL3",,"0.0228"
0,"24680915","24680915","GRHL3","38","0.4051"
0,"24706269","24706269","STPG1","36","0.4263"
0,"24706292","24706292","STPG1","33","0.4131"
0,"25291010","25291010","RUNX3","22","0.4982"
0,"25717255","25717255","RHCE","58","0.0"
0,"25747230","25747230","RHCE",,"0.3944"
0,"26131654","26131654","SEPN1","0.017","0.841853"
0,"26140573","26140573","SEPN1","22.1","0.697484"
0,"26357656","26357656","EXTL1","23.5","0.594249"
0,"26582091","26582091","CEP85","42","0.3003"
0,"26608826","26608832","UBXN11","32","0.3132"
0,"26608836","26608852","UBXN11","56","0.3329"
0,"26609259","26609259","UBXN11","81","0.3836"
0,"26610891","26610891","UBXN11","59","0.6272"
0,"26646726","26646726","CD52","6.804","0.580671"
0,"26646730","26646730","CD52","0.122","0.580671"
0,"26670444","26670444","AIM1L","26.0","0.20647"
0,"26670609","26670609","AIM1L","11.98","0.204872"
0,"26691174","26691174","ZNF683","51","0.3815"
0,"26694245","26694245","ZNF683","34","0.343"
0,"26694260","26694260","ZNF683","28","0.2667"
0,"26879920","26879920","RPS6KA1","0","1.0"
0,"26887592","26887592","RPS6KA1","35","0.7558"
0,"26900735","26900735","RPS6KA1","32","0.7834"
0,"27022940","27022942","ARID1A","1","0.0865"
0,"27023451","27023453","ARID1A","5","0.0009"
0,"27100182","27100184","ARID1A","183","0.0061"
0,"27210721","27210721","GPN2","14.63","0.873203"
0,"27676925","27676925","SYTL1","54","0.3652"
0,"27677409","27677409","SYTL1","92","0.0318"
0,"27679797","27679797","SYTL1","96","0.7138"
0,"27679954","27679954","SYTL1","92","0.3958"
0,"27680292","27680292","SYTL1","60","0.7219"
0,"27943424","27943424","FGR","113","0.0"
0,"28209305","28209305","THEMIS2","97","0.6072"
0,"28209362","28209362","THEMIS2","68","0.6071"
0,"28209366","28209366","THEMIS2","64","0.6073"
0,"28261658","28261658","SMPDL3B","0","0.1591"
0,"28562676","28562676","ATPIF1","40","0.2852"
0,"28564279","28564279","ATPIF1","0.21","0.330471"
0,"29138975","29138975","OPRD1","3.791","0.944489"
0,"29320013","29320013","EPB41",,"0.0"
0,"29447699","29447699","TMEM200B","51","0.0159"
0,"29475341","29475341","SRSF4","13.5","0.495008"
0,"29529699","29529699","MECR","118","0.8866"
0,"29542637","29542637","MECR","71","0.8992"
0,"29631909","29631909","PTPRU","62","0.4288"
0,"31208042","31208042","LAPTM5","0.008","0.115415"
0,"31426815","31426815","PUM1",,"0.4136"
0,"31902418","31902418","SERINC2","0.001","0.430511"
0,"31905889","31905889","SERINC2",,"0.7708"
0,"33123147","33123147","RBBP4","2","0.0"
0,"33133968","33133968","RBBP4","47","1.0"
0,"33235626","33235626","KIAA1522","119","0.3734"
0,"33476432","33476432","AK2","5","0.0005"
0,"33478983","33478983","AK2",,"0.3776"
0,"33772792","33772792","A3GALT2","25.4","0.00179712"
0,"33832730","33832730","PHC2","35","0.0005"
0,"33832865","33832865","PHC2","60","0.6666"
0,"35259946","35259946","GJA4","32","0.2114"
0,"35259961","35259961","GJA4","53","0.6493"
0,"35260202","35260202","GJA4","19","0.133"
0,"35260769","35260769","GJA4","20","0.3191"
0,"35562965","35562965","ZMYM1","0","0.7191"
0,"36642420","36642420","MAP7D1","53","0.9305"
0,"36893968","36893968","OSCP1","1.763","0.134784"
0,"37959450","37959450","MEAF6","36","0.834"
0,"38186189","38186189","EPHA10","28.1","0.112021"
0,"39340282","39340282","GJA9","0.56","0.310903"
0,"39457006","39457006","AKIRIN1","4","0.569"
0,"39457016","39457016","AKIRIN1","7","0.4714"
0,"39717566","39717566","MACF1","18.96","0.957268"
0,"39748921","39748921","MACF1","87","0.7035"
0,"39957913","39957913","BMP8A","11.36","0.672324"
0,"40150156","40150156","HPCAL4","26","0.331"
0,"40219065","40219065","PPIE","37","0.3608"
0,"40229393","40229393","BMP8B,"160","0.0812"
0,"40349131","40349131","TRIT1","40","0.3994"
0,"40533266","40533266","CAP1","0","1.0"
0,"40533287","40533287","CAP1","0","1.0"
0,"40533315","40533315","CAP1","0","1.0"
0,"40533320","40533320","CAP1","0","1.0"
0,"40533326","40533326","CAP1","0","1.0"
0,"40533347","40533347","CAP1","0","1.0"
0,"40881041","40881041","SMAP2",,"0.9792"
0,"40980731","40980731","EXO5","65","0.3697"
0,"41483806","41483808","SLFNL1","6","0.0026"
0,"41486245","41486245","SLFNL1","0","0.0373"
0,"42630364","42630364","GUCA2A","13.59","0.384984"
0,"42657196","42657196","FOXJ3","34","0.0617"
0,"42693597","42693597","FOXJ3","0","0.9195"
0,"42880442","42880442","RIMKLA","25.2","0.0081869"
0,"43047057","43047057","CCDC30","24","0.1968"
0,"43200712","43200712","CLDN19","0","0.0"
0,"43201534","43201534","CLDN19","4.817","0.190495"
0,"43201614","43201614","CLDN19","13.51","0.0519169"
0,"43632536","43632536","EBNA1BP2","27","0.2707"
0,"43636484","43636484","EBNA1BP2","50","0.2708"
0,"43638410","43638410","CFAP57","29","0.0998"
0,"43638457","43638457","CFAP57","23","0.2564"
0,"43649508","43649508","CFAP57","32","0.2788"
0,"43664218","43664218","CFAP57","35","0.0007"
0,"43675467","43675467","CFAP57","0","0.723"
0,"43688550","43688550","CFAP57","26.2","0.00439297"
0,"43779564","43779564","TIE1","27","0.886"
0,"43784956","43784956","TIE1","43","0.3411"
0,"43917637","43917637","HYI","0","0.3139"
0,"43919413","43919413","HYI","46","0.7707"
0,"44071221","44071221","PTPRF","0","0.5015"
0,"44072018","44072018","PTPRF","53","0.2875"
0,"44072066","44072066","PTPRF","39","0.2955"
0,"44083507","44083507","PTPRF","0","0.5132"
0,"44083519","44083519","PTPRF","0","0.5125"
0,"44084739","44084739","PTPRF","0","0.5135"
0,"44086831","44086831","PTPRF","0","0.467"
0,"44137257","44137257","KDM4A","13.86","0.740216"
0,"44290530","44290530","ST3GAL3","3","0.4504"
0,"44401384","44401384","ARTN","0","0.8358"
0,"45250007","45250007","BEST4","16.46","0.143171"
0,"45292866","45292866","PTCH2","74","0.1651"
0,"45293518","45293518","PTCH2","38","0.3459"
0,"45479353","45479353","UROD","55","0.0012"
0,"45976972","45976972","PRDX1","13","0.0044"
0,"46073489","46073489","NASP","64","0.6109"
0,"46073697","46073697","NASP","81","0.0001"
0,"46078854","46078854","NASP","25","0.6591"
0,"46078884","46078884","NASP","31","0.6582"
0,"46086077","46086077","CCDC17","32","0.7828"
0,"46087577","46087577","CCDC17","52","0.7156"
0,"46476587","46476587","MAST2","27","0.6864"
0,"46493460","46493460","MAST2","31","0.4403"
0,"46521517","46521517","PIK3R3",,"0.681"
0,"46521559","46521559","PIK3R3",,"0.694"
0,"46655158","46655158","POMGNT1",,"0.9838"
0,"46655645","46655645","POMGNT1",,"0.0091"
0,"46660295","46660295","POMGNT1","35","0.3922"
0,"46806550","46806550","NSUN4","0.685","0.127196"
0,"46810670","46810670","NSUN4","43","0.021"
0,"46827485","46827485","NSUN4","35","0.1165"
0,"46870761","46870761","FAAH","21.5","0.261581"
0,"47264724","47264724","CYP4B1","32","0.164"
0,"47279175","47279175","CYP4B1","59","0.122"
0,"47280747","47280748","CYP4B1","36","0.2505"
0,"47280859","47280859","CYP4B1","26","0.2696"
0,"47280884","47280884","CYP4B1","25","0.2559"
0,"47282772","47282772","CYP4B1","33","0.1434"
0,"47284526","47284526","CYP4B1","17","0.0988"
0,"47607281","47607281","CYP4A22","36","0.2096"
0,"47607785","47607785","CYP4A22","64","0.2027"
0,"47607851","47607851","CYP4A22","77","0.3959"
0,"47608983","47608983","CYP4A22","47","0.2014"
0,"47610574","47610574","CYP4A22","62","0.0241"
0,"47611598","47611598","CYP4A22","19","0.2243"
0,"47685455","47685455","TAL1","0","1.0"
0,"47726087","47726087","STIL",,"0.003"
0,"47767914","47767914","STIL",,"0.244"
0,"47904909","47904909","FOXD2","2.607","0.999601"
0,"48697733","48697733","SLC5A9","77","0.9989"
0,"48697751","48697751","SLC5A9","36","0.1808"
0,"48764419","48764419","SPATA6","39","0.3719"
0,"48937691","48937691","SPATA6","20","0.4457"
0,"50666515","50666515","ELAVL4","14.58","0.697085"
0,"51826921","51826921","EPS15","15","0.2249"
0,"52257317","52257317","NRDC","47","0.0008"
0,"52264064","52264064","NRDC","32","0.4305"
0,"52266242","52266242","NRDC","37","0.6036"
0,"52290984","52290984","NRDC",,"0.5039"
0,"52306064","52306066","NRDC","11","0.7294"
0,"53320274","53320274","ZYG11A","0.047","0.589257"
0,"53387379","53387379","ECHDC2","0","0.3409"
0,"53544289","53544289","PODN","44","0.3059"
0,"53544439","53544439","PODN","70","0.4159"
0,"53544597","53544597","PODN","50","0.5423"
0,"53553639","53553657","SLC1A7","0","0.2821"
0,"53553702","53553702","SLC1A7","26","0.9994"
0,"53553754","53553754","SLC1A7","20","0.7166"
0,"53558270","53558270","SLC1A7","78","0.8674"
0,"53558366","53558366","SLC1A7","36","0.0481"
0,"53600078","53600078","SLC1A7","29","0.3666"
0,"53676448","53676448","CPT2","0.002","0.413139"
0,"53679229","53679229","CPT2","23.0","0.100439"
0,"53712727","53712727","LRP8",,"0.2953"
0,"53716416","53716416","LRP8",,"0.2668"
0,"53732315","53732315","LRP8",,"0.3798"
0,"53793512","53793514","LRP8","38","0.08"
0,"54375701","54375701","DIO1",,"0.2017"
0,"54606804","54606804","CDCP2","28.4","0.824081"
0,"54644859","54644859","CYB5RL","53","0.1127"
0,"54661150","54661150","CYB5RL","20.6","0.316294"
0,"54871709","54871709","SSBP3","22","0.0"
0,"55075452","55075452","FAM151A","9.364","0.302316"
0,"55139741","55139741","MROH7","55","0.8471"
0,"55166842","55166842","MROH7","39","0.3146"
0,"55167773","55167773","MROH7","61","0.8398"
0,"55524237","55524237","PCSK9","0.004","0.86901"
0,"55529187","55529187","PCSK9","0.003","0.898962"
0,"57340727","57340727","C8A","0.096","0.34365"
0,"57422484","57422484","C8B","70","0.9835"
0,"59147926","59147926","MYSM1","0.003","0.631989"
0,"59148118","59148118","MYSM1","0.476","0.155751"
0,"59787350","59787350","FGGY","44","0.4147"
0,"59844471","59844471","FGGY","33","0.4865"
0,"60370671","60370671","CYP2J2","24.4","0.000998403"
0,"62261168","62261168","INADL","10","0.4854"
0,"62330080","62330080","INADL","51","0.9999"
0,"62380270","62380270","INADL","12","0.732"
0,"62380298","62380298","INADL","23","0.6362"
0,"62456014","62456014","INADL","36","0.4609"
0,"62516683","62516683","INADL","32","0.5275"
0,"62579823","62579823","INADL","29","0.7664"
0,"62713224","62713224","KANK4","97","0.9649"
0,"62713246","62713246","KANK4","41","0.4282"
0,"62960101","62960101","DOCK7",,"0.4038"
0,"63881552","63881552","ALG6","14.01","0.830471"
0,"64125368","64125368","PGM1","8","0.281"
0,"64643277","64643277","ROR1","24.0","0.243211"
0,"65113568","65113568","CACHD1","61","0.9998"
0,"65858145","65858145","DNAJC6","48","0.1813"
0,"65860687","65860687","DNAJC6","38","0.5711"
0,"66058513","66058513","LEPR",,"1.199"
0,"66075952","66075952","LEPR",,"-0.95"
0,"67236097","67236097","TCTEX1D1","0.027","0.132588"
0,"67242087","67242087","TCTEX1D1","26.3","0.130591"
0,"67266756","67266756","INSL5","0.003","0.871206"
0,"67633812","67633812","IL23R","16.92","0.530152"
0,"67685387","67685387","IL23R",,"0.164"
0,"67795319","67795319","IL12RB2",,"0.9317"
